Rainfall,Sunshine,WindGustSpeed,Humidity3pm,Pressure3pm,Cloud9am,RainTomorrow
0.0,10.3,56.0,4.0,1009.8,0.0,0.0
5.4,0.0,30.0,84.0,1013.0,8.0,1.0
0.0,13.6,22.0,20.0,1012.6,6.580246913580247,0.0
0.0,4.6,39.0,27.0,1013.4,7.0,0.0
85.0,2.1,57.0,71.0,1003.9,8.0,1.0
0.0,10.9,33.0,24.0,1011.8,3.0,0.0
45.8,1.6,56.0,69.0,1007.5,8.0,1.0
0.0,9.114285714285712,31.0,14.0,1012.3,2.6126126126126126,0.0
3.4,4.8,52.0,64.0,1026.7,6.0,1.0
0.0,6.8,80.0,37.0,1006.5,6.0,1.0
0.0,10.3,43.0546875,68.0,1003.0,3.0,0.0
1.2,8.5,41.93301203424867,79.0,1016.8,1.0,1.0
0.0,6.477812105930442,61.0,98.0,1013.3,8.0,1.0
24.6,6.477812105930442,109.0,98.0,1014.1593321006692,5.218032641978995,1.0
16.0,6.477812105930442,37.0,59.404411764705884,1017.6,5.218032641978995,1.0
0.0,7.3,43.0546875,37.0,1004.0,6.0,0.0
46.4,6.477812105930442,48.0,61.0,1022.4,5.218032641978995,1.0
9.2,6.477812105930442,30.0,67.0,1005.6,8.0,0.0
1.2,2.9,57.0,46.0,999.5,7.0,1.0
0.0,3.8,39.0,72.0,1010.9,4.0,1.0
0.0,6.0095238095238095,38.979729729729726,94.0,1016.5126666666664,5.314516129032258,1.0
0.0,0.0,50.0,71.0,1015.9,8.0,1.0
0.0,6.477812105930442,41.0,47.0,1020.9,5.218032641978995,0.0
0.0,6.5,37.0,39.0,1021.1,7.0,0.0
1.0,6.477812105930442,28.0,80.0,1021.7,8.0,0.0
0.0,0.0,31.0,94.0,1025.0,8.0,1.0
0.0,11.8,70.0,24.0,1008.8,6.0,0.0
0.0,9.6,39.0,51.0,1016.9,4.0,1.0
0.0,6.477812105930442,65.0,37.0,1008.8,7.0,1.0
5.6,10.1,43.0,48.0,1009.0,1.0,0.0
9.26519337016574,6.381410256410261,41.0,46.0,1010.2,5.0,0.0
0.0,9.5,39.0,51.0,1006.2,4.0,0.0
0.0,10.6,74.0,8.0,1011.8,6.0,0.0
0.0,9.6,35.0,17.0,1012.3,0.0,0.0
6.8,6.381410256410261,48.0,67.0,1012.9,8.0,0.0
0.0,9.114285714285712,30.0,23.0,1020.7,1.0,0.0
0.0,12.5,41.0,15.0,1014.9,0.0,0.0
6.4,6.477812105930442,39.0,81.0,1023.7,8.0,1.0
0.0,6.477812105930442,31.0,48.0,1014.1593321006692,5.218032641978995,0.0
0.0,6.477812105930442,44.0,76.0,1027.0,8.0,0.0
0.2,6.477812105930442,37.0,24.0,1014.1593321006692,5.218032641978995,0.0
9.2,6.2,69.0,50.0,1005.0,4.0,1.0
0.0,12.6,33.0,21.0,1022.1,0.0,0.0
7.8,6.477812105930442,48.0,56.0,1022.1,5.218032641978995,0.0
0.3,8.425555555555556,33.0,9.0,1013.5,3.784313725490196,0.0
0.0,5.97037037037037,30.0,45.0,1019.0,3.0,0.0
0.8,9.3,39.0,58.0,1020.0,2.0,0.0
2.1432624113475174,6.477812105930442,65.0,81.0,1002.7,6.7368421052631575,1.0
4.8,7.173333333333332,33.0,51.0,1005.2,5.218032641978995,1.0
20.0,9.4,37.0,65.0,1021.7,1.0,0.0
0.0,6.477812105930442,26.0,59.0,1014.1,5.218032641978995,1.0
0.0,6.293103448275862,61.0,37.0,1010.7,5.5607476635514015,0.0
4.4,12.6,41.0,50.0,1013.7,2.0,0.0
0.0,8.1,26.0,57.0,1009.8,2.0,0.0
0.0,7.512371134020618,48.0,62.0,1001.9,7.0,1.0
2.6,6.0095238095238095,33.0,43.0,1014.9,5.314516129032258,0.0
0.4,0.8,52.0,60.0,1014.4,7.0,0.0
0.0,6.7,54.0,57.0,1009.3,6.0,1.0
0.0,8.1,41.93301203424867,48.0,1029.8,6.0,0.0
0.0,12.5,37.0,38.0,1009.8,1.0,0.0
0.0,6.477812105930442,26.0,31.0,1014.1593321006692,5.218032641978995,0.0
3.2,2.8,35.0,73.0,1002.2,7.0,1.0
0.0,5.5,37.0,75.0,1017.0,7.0,0.0
16.8,6.1,31.0,63.0,1008.6,4.0,1.0
0.0,11.4,78.0,16.0,1004.6,1.0,0.0
32.4,0.3,57.0,93.0,1008.8,7.0,1.0
0.0,6.477812105930442,33.0,68.0,1022.6,8.0,1.0
0.0,11.2,35.0,35.0,1008.3,2.0,0.0
0.2,10.5,35.0,46.0,1018.3,7.0,0.0
1.2,2.5,35.0,78.0,1008.4,8.0,1.0
0.0,6.477812105930442,59.0,72.0,1014.1593321006692,5.218032641978995,0.0
0.0,10.3,48.0,30.0,1015.9,2.6126126126126126,0.0
0.0,0.6,61.0,59.0,1022.7,6.0,0.0
27.0,8.3,44.0,51.0,1012.4,5.218032641978995,0.0
2.2,0.0,50.0,96.0,1005.4,5.766355140186916,1.0
0.6,7.0,70.0,61.0,1011.6,6.0,1.0
0.0,3.2,35.0,47.0,1021.5,7.0,1.0
0.8,1.6,65.0,91.0,998.4,6.0,1.0
0.0,10.3,43.0546875,62.0,1002.0,5.0,1.0
1.2,0.2,43.0,63.0,1009.5,6.0,1.0
2.2,4.8,91.0,42.0,999.3,3.0,1.0
0.6,6.477812105930442,20.0,72.0,1026.3,6.0,0.0
3.2,1.9,65.0,91.0,1003.8,7.0,1.0
2.4,8.7,46.0,41.0,1011.6,8.0,0.0
0.0,5.908461538461538,41.93301203424867,67.54471544715447,1019.3,1.0,0.0
0.0,9.9,26.0,63.0,1012.0,1.0,0.0
0.0,6.477812105930442,22.0,33.0,1014.1593321006692,5.218032641978995,0.0
0.0,1.9,30.0,78.0,1023.0,5.218032641978995,0.0
0.2,6.477812105930442,35.0,61.0,1021.6,6.666666666666667,0.0
0.0,6.8,26.0,43.0,1022.2,6.0,0.0
0.0,6.477812105930442,30.0,43.0,1021.5,6.7368421052631575,0.0
19.2,6.0095238095238095,33.0,67.0,1014.2,5.314516129032258,1.0
0.4,8.1,39.0,60.0,1013.8,7.0,1.0
0.0,6.477812105930442,52.0,18.0,1014.1593321006692,5.218032641978995,1.0
0.0,11.4,41.0,49.0,1011.4,3.0,0.0
0.0,6.477812105930442,39.0,81.0,1015.0,8.0,1.0
1.6,6.477812105930442,41.93301203424867,66.0,1014.1593321006692,4.0,1.0
0.0,6.038732394366196,41.0,76.0,1012.3,3.0,0.0
0.4,11.2,37.0,41.0,1025.9,4.0,0.0
4.8,6.477812105930442,76.0,88.0,1001.2,5.218032641978995,1.0
0.4,3.2,37.0,99.0,1019.4,7.0,1.0
8.2,7.4,41.93301203424867,65.0,1025.5,5.0,1.0
0.0,7.173333333333332,72.0,49.0,1001.2,5.218032641978995,1.0
0.0,6.477812105930442,44.0,25.0,1014.1593321006692,5.218032641978995,0.0
0.6,5.8,39.0,66.0,1029.8,7.0,0.0
0.0,6.477812105930442,80.0,88.0,1004.4,6.666666666666667,1.0
0.0,9.2,35.0,59.0,1028.0,5.228813559322034,0.0
1.2,5.0,26.0,86.0,1011.8,8.0,1.0
0.0,6.477812105930442,41.0,51.0,1020.5,6.666666666666667,0.0
0.2,6.477812105930442,22.0,63.0,1015.1,5.218032641978995,0.0
0.0,3.6,44.586776859504134,46.0,1004.1,6.0,1.0
1.8,6.477812105930442,56.0,88.0,997.5,8.0,1.0
0.0,6.477812105930442,17.0,38.0,1022.3,7.1066666666666665,0.0
0.0,7.7,57.0,40.0,1002.8,5.228813559322034,0.0
0.0,6.477812105930442,54.0,54.0,1011.4,5.218032641978995,1.0
0.0,12.0,35.0,9.0,1012.6,1.0,0.0
0.0,6.477812105930442,63.0,30.0,1007.8,5.218032641978995,1.0
40.2,6.477812105930442,41.93301203424867,54.0,1014.1593321006692,7.0,0.0
0.0,6.9,31.0,48.0,1020.2,7.0,0.0
6.6,2.6,61.0,65.0,1006.5,7.0,1.0
8.8,6.477812105930442,41.93301203424867,63.0,1014.1593321006692,6.0,1.0
0.0,6.4,19.0,53.0,1028.2,7.0,0.0
0.0,10.7,31.0,42.0,1014.5,6.0,0.0
4.359689922480619,6.477812105930442,56.0,66.0,1014.1593321006692,5.218032641978995,1.0
9.4,6.4,41.93301203424867,75.0,1015.3,5.0,1.0
0.6,6.477812105930442,31.0,54.0,1017.2,5.218032641978995,0.0
1.2,10.0,63.0,53.0,1009.4,5.218032641978995,1.0
0.6,6.477812105930442,57.0,42.0,1009.8,1.0,0.0
0.0,11.9,39.0,13.0,1010.1,0.0,0.0
2.8,6.477812105930442,54.0,51.0,1018.1,8.0,0.0
0.0,6.477812105930442,28.0,31.0,1016.3,6.461538461538462,0.0
0.0,13.2,24.0,53.0,1012.5,1.0,0.0
0.0,6.477812105930442,59.0,34.0,1023.1,5.4392523364485985,0.0
0.0,6.8,70.0,26.0,1000.2,1.0,0.0
5.4,8.9,50.0,81.0,1003.9,2.0,1.0
0.0,6.477812105930442,41.0,47.0,1014.1593321006692,5.218032641978995,0.0
1.6,0.8,30.0,72.0,1013.4,7.0,1.0
0.0,12.6,33.0,51.0,1015.5,3.0,0.0
3.0,6.477812105930442,40.8515625,77.0,1014.1593321006692,5.218032641978995,1.0
0.0,11.2,52.0,62.0,1011.4,3.0,0.0
0.0,11.2,41.0,57.0,1009.2,6.0,0.0
0.0,5.97037037037037,46.0,36.0,1023.8,0.0,0.0
59.6,0.5,50.0,79.0,1004.5,8.0,1.0
0.0,9.3,35.0,22.0,1015.0,1.0,0.0
0.4,7.0,59.0,63.0,1020.9,7.0,0.0
0.0,6.477812105930442,24.0,37.0,1025.7,5.218032641978995,0.0
0.0,9.114285714285712,54.0,3.0,1012.8,0.0,0.0
13.8,6.477812105930442,26.0,96.0,1013.2,8.0,1.0
0.0,6.477812105930442,41.93301203424867,61.83185840707964,1014.1593321006692,3.0,0.0
0.0,6.477812105930442,26.0,56.0,1021.2,5.218032641978995,1.0
0.8,6.477812105930442,50.02547770700637,76.51351351351352,1014.1593321006692,5.218032641978995,1.0
0.4,6.477812105930442,50.0,90.0,1001.5,6.7368421052631575,1.0
0.0,13.4,28.0,14.0,1017.1,0.0,0.0
0.2,6.477812105930442,54.0,100.0,1015.0,8.0,1.0
0.0,13.1,31.0,11.0,1017.5,1.0,0.0
0.0,6.477812105930442,17.0,55.0,1011.6022727272722,6.7368421052631575,0.0
2.6,7.6,41.93301203424867,69.0,1024.5,6.0,0.0
4.0,0.2,33.0,82.0,1005.2,8.0,1.0
0.0,8.5,17.0,36.0,1014.0,0.0,1.0
0.0,4.7,28.0,50.0,1020.9,3.0,0.0
2.8,9.8,43.0546875,47.0,1010.3,1.0,0.0
7.2,4.908124999999999,67.0,91.0,1012.0,8.0,1.0
0.0,6.477812105930442,54.0,87.0,1023.0,8.0,0.0
1.0,6.477812105930442,59.0,79.0,1008.9,6.7368421052631575,1.0
0.0,6.477812105930442,30.0,56.0,1017.9,5.218032641978995,0.0
0.0,9.114285714285712,30.0,28.0,1025.2,4.0,0.0
3.8,5.9,106.0,69.0,1000.7,8.0,1.0
0.0,10.3,46.0,27.0,1023.2,1.0,0.0
0.0,13.3,44.0,27.0,1013.5,6.0,0.0
15.0,6.477812105930442,72.0,98.0,1014.1593321006692,5.218032641978995,1.0
0.0,2.5,41.93301203424867,73.0,1032.8,4.0,1.0
6.4,7.6,65.0,55.0,1014.3,2.0,1.0
0.0,11.1,41.0,16.0,1011.6,3.0,0.0
2.8,6.477812105930442,54.0,77.0,1014.1593321006692,5.218032641978995,0.0
0.0,6.477812105930442,44.0,53.0,1014.8108974358978,5.218032641978995,0.0
0.0,6.477812105930442,41.0,35.0,1017.6,5.4392523364485985,0.0
0.0,9.6,44.0,53.0,1007.9,2.0,0.0
1.6,6.477812105930442,48.0,59.0,1023.8,5.218032641978995,0.0
3.8,5.480246913580245,41.0,88.0,1010.9,5.218032641978995,1.0
2.4,6.84,37.0,48.0,1019.4,5.212962962962963,0.0
0.2,8.1,31.0,77.0,1007.6,7.0,1.0
0.0,0.0,35.0,79.0,1011.9,7.0,1.0
0.4,5.3,20.0,79.0,1012.6,4.0,0.0
0.2,6.477812105930442,37.0,100.0,1014.8,5.218032641978995,1.0
0.0,3.1,45.6144578313253,84.0,1013.1,7.0,1.0
0.0,6.477812105930442,30.0,53.0,1008.7,5.218032641978995,1.0
0.0,0.6,41.0,42.0,1017.3,8.0,1.0
0.0,7.5,30.0,33.0,1022.3,7.0,0.0
0.0,6.477812105930442,28.0,29.0,1020.0,7.1066666666666665,0.0
0.0,2.0,17.0,66.0,1023.2,5.218032641978995,0.0
0.0,12.9,31.0,46.0,1014.2,5.228813559322034,0.0
2.0,0.2,63.0,96.0,999.9,8.0,1.0
0.0,0.0,31.0,49.0,1010.6,7.0,0.0
0.0,13.1,43.0,32.0,1016.8,0.0,0.0
13.6,6.0,70.0,84.0,1010.5,3.0,1.0
0.0,6.477812105930442,52.0,19.0,1014.1593321006692,5.218032641978995,0.0
0.0,13.1,39.0,10.0,1025.2,1.0,0.0
22.0,6.477812105930442,70.0,93.0,1009.4,5.218032641978995,1.0
3.736690647482015,6.477812105930442,20.0,56.0,1027.1,5.866666666666666,0.0
0.0,9.7,31.0,55.0,1015.6,7.0,0.0
1.6,9.7,24.0,56.0,1020.5,7.0,0.0
1.8,6.477812105930442,46.0,63.0,1011.6,6.0,1.0
2.2,0.0,26.0,82.0,1020.4,8.0,1.0
0.0,6.477812105930442,28.0,26.0,1014.5,5.218032641978995,0.0
0.8,8.5,35.0,71.0,1015.7,3.0,1.0
0.0,7.512371134020618,30.0,43.0,1031.4,4.036697247706422,0.0
0.0,7.8,41.0,44.0,1010.3,2.0,0.0
23.6,6.477812105930442,56.0,79.0,1001.0,8.0,1.0
0.0,0.0,50.0,94.0,1016.0,7.0,1.0
0.0,7.5,39.0,43.0,1011.2,2.0,0.0
2.6,6.477812105930442,37.0,84.0,1006.6,5.218032641978995,1.0
0.0,9.0,70.0,27.0,1010.1,2.0,1.0
3.4,0.2,15.0,87.0,1016.2,8.0,1.0
0.0,5.97037037037037,37.0,25.0,1015.7,1.0,0.0
2.2,1.8,48.0,100.0,1011.7,5.218032641978995,1.0
0.0,5.97037037037037,22.0,32.0,1019.1,6.0,0.0
0.0,6.477812105930442,44.0,16.0,1015.9,6.428571428571429,0.0
0.0,6.0,33.0,25.0,1011.3,2.0,0.0
3.6,6.477812105930442,54.0,72.0,1016.4,5.218032641978995,0.0
0.2,6.477812105930442,41.93301203424867,37.0,1014.1593321006692,3.0,0.0
0.0,9.8,43.0546875,37.0,1016.0,0.0,0.0
5.0,6.477812105930442,43.0,87.0,1017.0,8.0,1.0
0.0,6.477812105930442,50.0,39.0,1019.3,5.218032641978995,0.0
2.8,9.8,74.0,42.0,1012.9,7.0,1.0
10.0,1.3,65.0,85.0,1009.9,7.0,1.0
0.0,6.477812105930442,35.0,39.0,1011.6022727272722,6.7368421052631575,1.0
8.2,6.477812105930442,39.0,62.0,1009.0,5.218032641978995,0.0
0.0,7.173333333333332,46.0,17.0,1001.3,5.218032641978995,1.0
0.0,2.3,20.0,57.0,1011.2,7.0,1.0
19.6,1.5,74.0,89.0,1003.3,7.0,1.0
0.0,6.477812105930442,78.0,45.0,1007.6,6.666666666666667,0.0
2.8,11.0,43.0,32.0,1022.6,5.218032641978995,0.0
0.0,12.1,56.0,22.0,1019.1,1.0,0.0
0.0,6.477812105930442,41.0,78.0,1011.8,5.218032641978995,1.0
3.4,7.4,74.0,38.0,1003.9,6.0,1.0
0.0,11.7,37.0,57.0,1008.1,2.0,0.0
0.8,10.4,56.0,36.0,1010.7,3.0,0.0
0.0,3.3,24.0,41.0,1014.8,7.0,1.0
0.0,7.173333333333332,26.0,52.0,1014.6,5.218032641978995,0.0
0.0,11.8,30.0,53.0,1007.6,1.0,0.0
0.0,10.6,31.0,36.0,1026.5,1.0,0.0
0.4,4.9,33.0,66.0,1016.1,7.0,0.0
7.8,2.0,30.0,86.0,1018.3,7.0,1.0
0.2,6.477812105930442,67.0,87.0,998.4,5.218032641978995,1.0
0.0,9.1,39.0,25.0,1007.7,1.0,0.0
0.0,6.477812105930442,31.0,30.0,1007.4,0.0,0.0
0.0,6.477812105930442,41.93301203424867,55.0,1014.1593321006692,8.0,0.0
0.0,7.512371134020618,26.0,49.0,1021.5,1.0,0.0
0.0,8.7,54.0,29.0,1005.9,3.0,1.0
0.0,5.480246913580245,19.0,40.0,1025.6,5.218032641978995,0.0
18.6,6.477812105930442,44.0,93.0,1015.0,5.218032641978995,1.0
0.4,6.477812105930442,44.0,37.0,1015.9149350649352,6.666666666666667,0.0
3.8,6.1,43.0,65.0,1017.3,4.0,1.0
0.0,6.477812105930442,37.0,62.0,1014.1593321006692,5.218032641978995,1.0
0.0,6.477812105930442,28.0,65.0,1026.7,5.218032641978995,0.0
0.2,6.477812105930442,33.0,51.0,1018.3,7.0,0.0
12.2,2.6,59.0,95.0,1007.6,7.0,1.0
0.0,6.477812105930442,41.0,19.0,1013.3,7.1066666666666665,0.0
2.0641025641025643,7.6,33.0,75.0,1024.7,5.218032641978995,1.0
17.6,4.4,37.0,59.0,1016.4,6.0,1.0
0.0,9.2,31.0,47.0,1019.9,1.0,0.0
0.0,6.477812105930442,46.0,56.0,1014.1593321006692,5.218032641978995,1.0
13.0,6.477812105930442,46.0,99.0,1010.4,8.0,1.0
1.2,6.477812105930442,41.93301203424867,74.0,1014.1593321006692,8.0,0.0
0.8,3.5,31.0,71.0,1007.8,7.0,1.0
0.0,10.9,26.0,54.0,1010.7,4.0,1.0
0.0,10.7,31.0,66.0,1023.9,1.0,0.0
6.2,6.477812105930442,74.0,62.13815789473684,995.9,5.218032641978995,1.0
0.0,11.1,67.0,14.0,1009.3,1.0,1.0
0.6,9.6,65.0,45.0,1007.2,5.218032641978995,1.0
1.8,1.0,61.0,91.0,1010.2,8.0,1.0
0.2,9.2,31.0,28.0,1017.8,5.218032641978995,0.0
22.0,6.0095238095238095,39.0,80.0,1014.7,8.0,1.0
0.0,10.3,48.0,14.0,1011.5,0.0,0.0
0.0,6.0095238095238095,38.979729729729726,44.0,1016.5126666666664,5.314516129032258,0.0
0.0,6.477812105930442,24.0,62.0,1016.6,5.218032641978995,0.0
0.0,12.9,44.0,13.0,1018.7,4.615384615384615,0.0
12.0,3.7,41.93301203424867,82.0,1016.9,7.0,1.0
4.857425742574256,6.293103448275862,74.0,43.0,1013.8,5.5607476635514015,1.0
0.2,8.9,30.0,66.0,1005.9,1.0,0.0
0.0,6.477812105930442,26.0,55.0,1028.2,5.218032641978995,1.0
0.0,13.2,28.0,52.0,1012.1,4.0,0.0
0.2,6.477812105930442,50.0,65.0,1022.8,5.218032641978995,1.0
0.0,10.0,22.0,31.0,1011.8,0.0,0.0
26.8,6.477812105930442,48.0,88.0,1008.9,5.218032641978995,1.0
0.0,6.3,48.0,64.0,1014.8,5.0,0.0
0.4,11.8,39.0,60.0,1017.9,3.0,0.0
10.2,6.477812105930442,35.0,71.0,1020.5,7.0,0.0
5.0,6.477812105930442,35.0,83.0,1019.8,8.0,1.0
0.4,5.908461538461538,41.93301203424867,67.54471544715447,1024.6,6.0,1.0
2.8,7.173333333333332,48.0,71.0,1006.8,5.218032641978995,1.0
0.2,6.477812105930442,46.0,65.0,1024.2,1.0,1.0
0.0,6.477812105930442,24.0,61.0,1020.6,5.866666666666666,0.0
0.0,6.477812105930442,41.93301203424867,38.0,1014.1593321006692,0.0,0.0
0.0,6.477812105930442,46.0,35.0,1007.6,5.218032641978995,1.0
0.0,7.173333333333332,48.0,17.0,1014.9,5.218032641978995,1.0
0.0,6.7,41.93301203424867,56.0,1015.1,2.0,1.0
5.455757575757576,6.477812105930442,63.0,98.0,1014.1593321006692,5.218032641978995,1.0
0.2,6.477812105930442,50.0,67.0,1011.7,5.218032641978995,1.0
0.2,6.477812105930442,72.0,67.0,1006.3,5.218032641978995,1.0
4.0,6.477812105930442,46.0,94.0,1017.7,7.0,1.0
0.0,6.477812105930442,26.0,32.0,1014.1593321006692,5.218032641978995,0.0
0.0,6.477812105930442,56.0,7.0,1010.7,6.428571428571429,0.0
33.0,6.477812105930442,54.0,53.0,1007.9,1.0,1.0
0.0,9.5,41.0,54.0,1016.8,2.0,0.0
4.0,11.5,50.0,53.0,1022.9,1.0,0.0
0.0,13.4,54.0,33.0,1008.8,1.0,0.0
4.6,0.0,80.0,94.0,1004.5,8.0,1.0
0.0,4.908124999999999,46.0,86.0,1012.0,8.0,1.0
0.0,10.7,39.0,52.0,1015.3,2.0,0.0
0.0,12.2,35.0,35.0,1010.7,1.0,0.0
2.43803680981595,6.477812105930442,50.0,52.0,1007.5,6.461538461538462,1.0
1.4,6.477812105930442,28.0,50.0,1011.6022727272722,8.0,1.0
0.0,6.477812105930442,67.0,80.0,1014.1,5.218032641978995,1.0
0.0,6.0095238095238095,30.0,58.0,1023.9,5.314516129032258,1.0
0.4,0.0,35.0,96.0,1020.5,8.0,1.0
0.0,6.477812105930442,37.0,72.0,1021.3,5.218032641978995,1.0
0.2,6.477812105930442,19.0,60.0,1014.1593321006692,5.218032641978995,0.0
33.8,6.477812105930442,44.0,86.0,1017.2,5.218032641978995,1.0
4.2,0.0,44.0,79.0,1017.5,8.0,1.0
0.4,6.477812105930442,35.0,77.0,1018.4,6.0,0.0
21.4,6.477812105930442,26.0,97.0,1018.0,5.218032641978995,1.0
2.2,0.0,91.0,60.0,995.3,5.228813559322034,1.0
0.0,8.7,41.0,62.0,1012.7,3.0,0.0
0.0,6.477812105930442,37.0,23.0,1012.4,5.866666666666666,0.0
1.4,4.6,59.0,37.0,995.6,7.0,1.0
2.4,8.8,39.0,40.0,1015.1,2.0,1.0
0.0,9.4,35.0,49.0,1019.6,6.0,0.0
0.2,0.6,41.0,61.0,1012.0,7.0,1.0
0.0,10.7,35.0,21.0,1024.6,2.0,0.0
20.6,5.3,44.0,56.0,1004.0,6.0,1.0
0.0,9.5,39.0,57.0,1013.7,3.0,0.0
0.0,3.0,44.0,56.0,1015.8,5.228813559322034,1.0
0.0,5.8,43.0,51.0,1020.9,6.0,0.0
0.8,0.0,43.0546875,74.0,1014.4,8.0,1.0
0.0,6.477812105930442,43.0,17.0,1010.1,7.1066666666666665,0.0
1.2,3.4,41.93301203424867,80.0,1011.3,3.0,1.0
0.0,6.477812105930442,41.0,63.0,1010.6,5.218032641978995,1.0
0.2,6.477812105930442,41.93301203424867,39.0,1014.1593321006692,6.0,0.0
4.359689922480619,6.477812105930442,19.0,98.0,1014.1593321006692,5.218032641978995,1.0
0.0,10.7,37.0,42.0,1009.0,2.0,0.0
0.0,8.0,35.0,64.0,1013.5,2.0,1.0
0.8,6.477812105930442,61.0,82.0,1006.3,5.218032641978995,0.0
7.4,1.4,56.0,88.0,1002.1,7.0,1.0
1.6,0.0,65.0,89.0,1020.4,8.0,1.0
7.8,0.4,39.0,76.0,1011.4,8.0,1.0
0.0,13.1,28.0,9.0,1011.8,5.218032641978995,0.0
0.0,6.477812105930442,59.0,67.0,1024.4,2.0,1.0
0.0,6.477812105930442,41.0,46.0,1009.6,5.218032641978995,0.0
0.0,11.4,37.0,49.0,1017.8,2.0,0.0
0.0,6.477812105930442,46.0,27.0,1014.1593321006692,5.218032641978995,0.0
9.0,6.477812105930442,54.0,31.0,1002.8,5.218032641978995,0.0
0.0,6.477812105930442,39.0,44.0,1004.7,6.7368421052631575,0.0
0.4,6.477812105930442,41.0,57.28125,1006.3,8.0,1.0
0.0,6.293103448275862,31.0,52.0,1029.9,5.5607476635514015,0.0
0.0,9.5,48.0,18.0,1015.0,3.0,0.0
1.0,4.2,41.0,57.0,1021.6,5.218032641978995,1.0
30.8,0.0,72.0,95.0,1000.7,8.0,1.0
0.8,0.1,63.0,60.0,1001.5,8.0,1.0
16.2,6.477812105930442,81.0,57.0,1020.2,5.218032641978995,1.0
0.2,10.7,48.0,63.0,1009.7,1.0,1.0
1.0,1.2,28.0,91.0,1015.6,7.0,1.0
0.0,8.3,43.0,68.0,1008.2,5.218032641978995,1.0
22.6,6.477812105930442,26.0,79.0,1019.5,5.218032641978995,0.0
0.0,12.4,39.0,19.0,1011.2,0.0,0.0
22.4,6.0095238095238095,61.0,70.0,1026.4,8.0,1.0
0.0,6.477812105930442,50.0,39.0,1006.6,6.428571428571429,1.0
0.0,6.477812105930442,46.0,75.0,1016.7,5.218032641978995,0.0
0.0,3.6,57.0,71.0,1020.2,7.0,1.0
0.0,6.477812105930442,24.0,41.0,1014.8,5.218032641978995,0.0
0.0,12.6,44.0,20.0,1012.3,0.0,0.0
4.0,2.3,48.0,89.0,1010.1,7.0,1.0
0.0,11.4,30.0,16.0,1012.5,0.0,0.0
0.0,9.1,22.0,68.0,1010.7,4.0,0.0
0.0,6.84,48.0,44.0,1011.9,1.0,1.0
0.0,6.0095238095238095,44.0,53.0,1027.9,5.314516129032258,0.0
0.0,1.5,28.0,69.0,1017.2,7.0,1.0
0.0,6.477812105930442,35.802919708029194,54.0,1015.1,5.218032641978995,0.0
0.0,6.343181818181818,47.18320610687023,42.0,1009.9,8.0,1.0
0.0,0.9,37.0,82.0,1007.6,7.0,1.0
0.2,4.908124999999999,57.0,49.0,1013.0,6.580246913580247,1.0
17.8,6.343181818181818,61.0,50.0,1009.1,0.0,0.0
0.0,2.7,85.0,44.0,995.9,7.0,1.0
10.8,0.3,54.0,83.0,1010.4,7.0,1.0
1.0,5.6,74.0,60.0,1014.6,6.0,1.0
0.2,10.0,63.0,36.0,1005.8,0.0,0.0
0.0,10.3,31.0,59.0,1012.3,2.0,0.0
46.2,6.477812105930442,30.0,57.28125,1008.6,8.0,1.0
4.6,10.5,39.0,57.0,1008.7,2.0,0.0
0.0,6.84,41.0,35.0,1020.7,5.212962962962963,0.0
0.0,6.477812105930442,52.0,69.0,1016.1,5.218032641978995,0.0
0.0,12.1,31.0,21.0,1014.1,0.0,0.0
17.0,6.477812105930442,41.0,93.0,1014.1593321006692,5.218032641978995,1.0
9.4,6.0095238095238095,28.0,84.0,1012.6,7.0,1.0
0.6,6.477812105930442,26.0,90.0,1014.1593321006692,5.218032641978995,1.0
0.0,6.477812105930442,50.0,47.0,1007.2,6.7368421052631575,0.0
0.0,6.477812105930442,35.0,64.0,1023.5,7.0,0.0
0.4,6.477812105930442,43.0,51.0,1014.1593321006692,5.218032641978995,0.0
0.2,6.477812105930442,31.0,56.0,1012.7,5.866666666666666,0.0
0.0,12.1,44.0,53.0,1016.3,0.0,0.0
62.6,6.477812105930442,41.93301203424867,75.0,1014.1593321006692,8.0,1.0
0.0,6.477812105930442,37.0,88.0,1020.5,5.218032641978995,1.0
0.0,9.9,31.0,41.0,1026.1,1.0,0.0
11.8,6.477812105930442,24.0,58.0,1010.4,5.866666666666666,0.0
0.2,6.477812105930442,37.0,77.0,1027.6,5.218032641978995,1.0
0.0,5.97037037037037,28.0,30.0,1018.0,4.594827586206897,0.0
0.0,9.1,19.0,32.0,1020.3,0.0,0.0
0.4,6.477812105930442,20.0,58.0,1026.2,5.4392523364485985,0.0
0.6,0.0,37.0,92.0,1013.3,8.0,1.0
0.0,6.477812105930442,35.0,38.0,1014.8108974358978,5.218032641978995,0.0
4.2,4.7,43.0,75.0,1008.0,7.0,1.0
0.0,10.1,50.0,32.0,1007.8,2.0,0.0
2.6,6.477812105930442,54.0,76.0,1020.7,5.218032641978995,1.0
1.0,6.477812105930442,30.0,68.0,1028.6,8.0,1.0
0.0,9.114285714285712,24.0,37.0,1027.0,0.0,0.0
3.8,8.1,19.0,25.0,1017.3,4.036697247706422,0.0
1.0,6.477812105930442,26.0,79.0,1018.6,5.218032641978995,0.0
0.0,7.7,37.0,20.0,1012.4,2.0,0.0
0.0,9.4,33.0,55.0,1018.8,8.0,0.0
